airport,type of traffic,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,location,point,latitude,longitude,altitude
Tromsø Langnes,"Helicopter, continental shelf",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,39,35,0,0,0,0,10,0,0,0,0,18,78,0,0,0,0,0,8,0,0,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,"Langnes, Tromsø, Troms og Finnmark, 9102, Norge","(69.6788142, 18.8959831, 0.0)",69.6788142,18.8959831,0.0
Tromsø Langnes,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Langnes, Tromsø, Troms og Finnmark, 9102, Norge","(69.6788142, 18.8959831, 0.0)",69.6788142,18.8959831,0.0
Tromsø Langnes,Non-scheduled passenger flights,109,0,6,432,422,466,0,339,735,385,170,125,319,513,213,367,369,263,262,50,289,340,71,16,1508,3602,1939,2144,2938,2654,519,84,1080,446,344,340,418,2906,3149,2479,2065,2641,2011,315,261,815,715,65,653,1034,1437,147,185,1247,24,198,443,837,232,433,792,739,1149,253,163,569,215,853,425,506,252,7,45,172,135,662,1566,268,125,286,13,4,55,472,97,195,1043,73,703,108,3,61,176,898,83,66,204,325,0,423,269,533,180,85,52,334,14,8,359,0,193,1047,233,403,365,834,1460,489,328,5,"Langnes, Tromsø, Troms og Finnmark, 9102, Norge","(69.6788142, 18.8959831, 0.0)",69.6788142,18.8959831,0.0
Tromsø Langnes,Scheduled passenger flights,147476,134021,115880,121624,126634,150925,144954,168486,177456,155939,164242,168862,160636,155398,137729,147263,159025,176268,147671,172720,166988,172579,169797,166401,171385,168710,136722,148540,157534,166645,166362,159879,180584,161411,164827,178768,168558,155838,138419,156724,157949,174578,156943,164069,190942,167241,161216,167279,168733,162330,143301,151232,159499,176363,155050,165945,187790,166117,165662,171001,179287,179799,157278,169219,174738,169270,164725,173064,195615,180805,183925,182748,183712,173404,158975,175776,173821,197040,170957,190457,205650,188490,198713,185577,197277,184588,164129,177659,180100,190236,176520,179822,197491,191679,192836,181693,198373,187685,164939,180053,182308,201049,165732,179101,197976,188051,188674,192454,204685,183623,165425,182508,182619,98740,27381,46967,76555,122297,109161,108582,"Langnes, Tromsø, Troms og Finnmark, 9102, Norge","(69.6788142, 18.8959831, 0.0)",69.6788142,18.8959831,0.0
Tromsø Langnes,All commercial flights,147585,134024,115912,122058,127056,151392,144968,168825,178191,156326,164412,168987,160955,155911,137944,147630,159394,176531,147933,172809,167312,172919,169870,166419,172893,172324,138661,150689,160472,169299,166905,160041,181664,161857,165171,179108,168976,158752,141568,159203,160016,177219,158960,164400,191203,168056,161942,167344,169387,163364,144738,151379,159684,177610,155076,166145,188242,166956,165894,171437,180079,180538,158427,169472,174901,169839,164940,173917,196041,181311,184177,182755,183757,173576,159111,176438,175387,197310,171082,190743,205663,188494,198768,186049,197374,184783,165172,177732,180803,190344,176523,179902,197667,192603,192919,181759,198577,188010,164939,180476,182577,201582,165912,179186,198028,188385,188688,192462,205044,183623,165618,183557,182852,99143,27746,47813,78015,122786,109489,108587,"Langnes, Tromsø, Troms og Finnmark, 9102, Norge","(69.6788142, 18.8959831, 0.0)",69.6788142,18.8959831,0.0
Trondheim værnes,Other commercial flights,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Trondheim værnes,All commercial flights,303204,275942,219349,228874,242934,288463,248155,287734,284689,190127,254111,304175,324705,300256,235834,248946,265379,306097,259282,305770,285619,207769,271262,311986,335870,310299,234694,252476,261658,271679,304648,301295,305724,211510,267154,313539,347962,312668,241086,256965,260856,300502,283864,302071,321664,215676,272490,319710,348848,305695,240810,243874,261358,300462,279176,292959,314245,219162,274875,308467,329067,317872,240614,252727,285048,289438,287229,298347,308332,210153,273882,321976,327186,309521,242550,259075,270706,323245,277933,311196,321111,225196,283150,318677,342095,318300,244966,257203,267273,291936,309874,311074,311044,233553,291473,324574,347225,326744,250712,267271,268708,318753,271051,304430,309826,213932,278879,325225,348469,307768,246543,270605,266676,141361,36706,56668,99615,135820,134188,151780,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Trondheim værnes,Scheduled passenger flights,302614,275756,219008,228179,242118,287692,247977,287565,283478,188122,252800,302880,323345,299895,235802,248683,264903,305852,258607,305742,285041,207235,270356,310311,334091,308873,234210,252194,260016,269558,303362,300955,305521,210532,266370,311131,346422,311255,240516,256250,260840,299914,283853,301726,320645,215144,271853,318742,348297,305195,240576,243510,260990,299921,278882,292837,314079,219155,274377,307856,328535,315771,240318,252022,281451,288465,287115,297865,307918,209767,273768,321649,326813,308622,241987,258376,270384,322271,277933,310484,320438,224316,282999,318629,341719,318090,244778,256871,267242,291369,309445,311003,310791,233413,291424,324032,346914,326159,250230,266916,268700,317965,270737,304307,309509,213931,278843,324677,348227,307672,245710,268627,266362,140052,35874,55441,97977,134822,133631,151301,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Trondheim værnes,Non-scheduled passenger flights,590,186,335,695,816,771,178,169,1207,2005,1311,1295,1360,361,32,263,476,245,675,28,578,516,906,1675,1779,1426,484,282,1642,2119,1286,340,203,978,784,2408,1535,1413,570,715,16,588,11,339,1011,532,637,965,551,500,234,364,368,541,294,122,166,5,498,611,532,2101,283,705,3597,973,114,482,414,386,114,327,373,899,563,699,322,974,0,712,673,880,151,48,376,210,188,332,31,567,429,71,253,140,49,542,311,585,482,355,8,788,314,123,313,1,36,548,242,96,679,1978,314,1309,832,1227,1638,996,557,479,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Trondheim værnes,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Trondheim værnes,"Helicopter, continental shelf",0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Trondheim værnes,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"Trondheim lufthavn, Værnes, Riksvegen, Mæla, Hell, Trøndelag, 7503, Norge","(63.4547661, 10.925133336071024, 0.0)",63.4547661,10.925133336071024,0.0
Vadsø,All commercial flights,11673,10846,9737,9786,10333,11062,10038,10992,10323,9980,11252,11457,11498,10841,10623,10376,10454,10922,9711,11142,9510,10210,11690,10926,11688,11138,10043,10046,10055,10173,6175,1560,10423,10398,11313,13282,12215,10606,8816,10006,9736,10916,10176,10505,11198,9327,10678,11747,11615,11033,8952,9604,9172,11631,10217,10605,11518,9945,10648,11531,12467,11731,9479,9624,9838,5942,11004,11025,11473,9677,11659,11881,12229,12023,9923,10342,10452,11909,9698,11091,11749,9377,11536,11195,11953,12161,9889,10786,10418,10749,11272,10175,10438,9151,11723,10265,11658,11344,9561,11028,10200,11532,9848,11141,11024,9014,10699,11235,11868,11053,9144,10792,9883,5992,3985,6071,8457,10939,10785,12971,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vadsø,Scheduled passenger flights,11673,10846,9737,9786,10333,11062,10038,10992,10323,9980,11252,11457,11498,10841,10623,10376,10454,10922,9711,11142,9510,10210,11657,10926,11688,11138,10043,10046,10055,10173,6175,1560,10423,10398,11313,13282,12215,10606,8816,10006,9736,10916,10176,10505,11165,9327,10678,11747,11615,11033,8952,9604,9172,11631,10217,10605,11518,9945,10648,11531,12460,11731,9479,9624,9838,5942,11004,11019,11473,9677,11659,11881,12229,12023,9923,10342,10452,11909,9698,11091,11749,9377,11536,11195,11953,12161,9889,10786,10418,10749,11272,10175,10438,9151,11723,10265,11658,11344,9561,11028,10200,11471,9848,11141,11024,9014,10699,11235,11868,11025,9144,10792,9883,5992,3985,6071,8457,10939,10785,12971,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vadsø,Non-scheduled passenger flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vadsø,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vadsø,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vadsø,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vadsø,Other commercial flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vadsø, Troms og Finnmark, Norge","(70.22671985, 29.78277929931153, 0.0)",70.22671985,29.78277929931153,0.0
Vardø Svartnes,Other commercial flights,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vardø Svartnes,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vardø Svartnes,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vardø Svartnes,Scheduled passenger flights,4314,3978,3434,3375,3384,3819,4018,4241,3867,3576,4541,4456,4477,3701,7029,3321,3267,4292,3657,4452,3388,4595,4771,4127,4454,3894,5983,3261,3296,3756,1635,549,3972,4029,4521,7990,4786,3733,3043,3631,3471,4385,3963,3973,4203,3539,4038,4513,4320,3992,3556,3404,2993,4192,4032,4115,4810,4275,4220,4528,4812,4301,3863,3511,3267,1472,4347,4098,4710,3840,4786,4766,5009,4566,4195,3416,3800,4251,3871,4443,4463,3122,4217,4091,4598,4193,3431,3678,3489,3867,4135,3761,3976,3619,4800,3729,4176,4010,3637,3979,3627,3982,3643,4129,4287,3681,4407,4266,4431,3413,3220,3501,3331,1615,0,0,1767,3944,3979,4941,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vardø Svartnes,Non-scheduled passenger flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vardø Svartnes,All commercial flights,4314,3978,3434,3377,3384,3819,4018,4241,3867,3576,4541,4456,4477,3701,7029,3321,3267,4292,3657,4452,3388,4595,4773,4127,4454,3894,5983,3261,3296,3756,1635,549,3972,4029,4521,7990,4786,3733,3043,3631,3471,4385,3963,3973,4203,3539,4038,4513,4320,3992,3556,3404,2993,4192,4032,4115,4810,4275,4220,4528,4812,4301,3863,3511,3267,1472,4347,4098,4710,3840,4786,4766,5009,4566,4195,3416,3800,4251,3871,4443,4463,3122,4712,4156,4598,4193,3431,3678,3489,3867,4135,3761,3976,3619,4800,3729,4176,4010,3637,3981,3627,3982,3643,4349,4487,3681,4407,4266,4431,3413,3220,3501,3331,1615,0,0,1767,3944,3979,4941,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vardø Svartnes,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Svartnes, Vardø, Troms og Finnmark, Norge","(70.3639101, 31.0188308, 0.0)",70.3639101,31.0188308,0.0
Vestvågøy Leknes,All commercial flights,9774,8989,7976,7824,8028,9525,8503,9961,10386,10714,10254,9911,10237,9528,8484,8490,8506,10154,8877,10411,9176,11820,10845,9446,9683,8721,7781,8272,8219,9486,14932,11664,10646,10772,10313,9170,9462,8482,7723,8187,8071,10080,9333,9201,10650,10654,10044,9625,9949,8152,7589,7669,7698,10252,8398,8681,10373,11085,9848,9832,9680,8890,8177,7638,9096,10357,9701,10208,11318,11418,11165,10294,10174,9291,8275,8702,9361,11656,11791,13490,14964,15242,15125,14074,14038,12335,10769,11495,11856,12595,11976,12407,14523,14230,13711,11251,11706,9524,8469,8635,10083,12686,10623,10842,12630,12677,12855,12504,12520,9638,8599,10396,9829,7168,3929,6036,7274,11282,9103,8635,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Vestvågøy Leknes,Scheduled passenger flights,9774,8989,7976,7824,8028,9525,8503,9933,10386,10714,10254,9904,10237,9528,8484,8490,8506,10154,8877,10411,9141,11820,10777,9446,9683,8721,7781,8272,8219,9481,14932,11664,10642,10772,10313,9170,9462,8482,7723,8187,8071,10080,9333,9201,10585,10654,10044,9619,9949,8152,7589,7669,7698,10252,8398,8681,10373,11048,9844,9832,9588,8890,8177,7638,9096,10357,9701,10079,11317,11411,11165,10294,10174,9291,8275,8702,9361,11655,11791,13490,14964,15232,15125,14074,14038,12335,10769,11495,11856,12595,11976,12407,14523,14225,13711,11251,11706,9524,8469,8635,10083,12682,10623,10842,12630,12677,12849,12504,12520,9638,8599,10396,9829,7168,3929,6036,7274,11282,9103,8635,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Vestvågøy Leknes,Non-scheduled passenger flights,0,0,0,0,0,0,0,28,0,0,0,7,0,0,0,0,0,0,0,0,35,0,68,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,65,0,0,6,0,0,0,0,0,0,0,0,0,37,4,0,92,0,0,0,0,0,0,129,1,7,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Vestvågøy Leknes,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Vestvågøy Leknes,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Vestvågøy Leknes,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Vestvågøy Leknes,Other commercial flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leknes, Vestvågøy, Nordland, 8370, Norge","(68.1453921, 13.61002, 0.0)",68.1453921,13.61002,0.0
Værøy,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Værøy, Nordland, 8063, Norge","(67.58533835, 12.871463987533996, 0.0)",67.58533835,12.871463987533996,0.0
